Text,Sentiment
 import point smartest smart guy tea parti could find say onli donald trump isn t evil enough yet can t impeach yet,"tf.Tensor(2, shape=(), dtype=int32)"
 more import rep hurd need presid unit state can proud donald trump not person,"tf.Tensor(2, shape=(), dtype=int32)"
 trump orbit traitor rick wilson write roll stone,"tf.Tensor(1, shape=(), dtype=int32)"
 have dollar everi time donald trump tweet would rich oh wait thank qapit,"tf.Tensor(2, shape=(), dtype=int32)"
 nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(1, shape=(), dtype=int32)"
 truth amor reminisc jfk bill clinton democrat know offic cross line democrat wish use donald j trump pre elector extramarit affair do pretens polit expedi,"tf.Tensor(1, shape=(), dtype=int32)"
 love donald j trump love,"tf.Tensor(2, shape=(), dtype=int32)"
 steve bell allianc donald trump bori johnson cartoon,"tf.Tensor(1, shape=(), dtype=int32)"
 appear new twitter troll chanc would care explain affin donald trump most countri confus peopl like,"tf.Tensor(2, shape=(), dtype=int32)"
 do job put offic no not stop vendetta against presid start do job tri destroy unit state presid donald trump prevail presid 2020 bet have tantrum,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump concern hunter biden commit crime didn t have unit state justic depart investig instead ask foreign govern do,"tf.Tensor(0, shape=(), dtype=int32)"
 buckingham palac nato recept queen elizabeth ii gestur princess ann greet presid trump respons shrug,"tf.Tensor(1, shape=(), dtype=int32)"
 have one donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 have name donald trump mr presid go run along creepi joe,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump do not believ courtesi flush,"tf.Tensor(0, shape=(), dtype=int32)"
 sometim next 20 year someon go write book posit kushner ivanka run govern while donald trump use power distract cover,"tf.Tensor(2, shape=(), dtype=int32)"
 have understand time donald trump win elect leftist socialist democrat have mental blind truth mass delus parti,"tf.Tensor(0, shape=(), dtype=int32)"
 justin trudeau reveal say donald trump nato leader gossip video,"tf.Tensor(1, shape=(), dtype=int32)"
 georg zimmerman donald trump have 2 most hat men america rn order,"tf.Tensor(2, shape=(), dtype=int32)"
 love donald j trump,"tf.Tensor(2, shape=(), dtype=int32)"
 mr graham like re live fear donald trump kind fear nanci pelosi onli fear would happen countri sit back do noth know sure hell know wtf have happen,"tf.Tensor(2, shape=(), dtype=int32)"
 like stand stark nake world stage ask donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 go donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump 🤢 🤮,"tf.Tensor(0, shape=(), dtype=int32)"
 love donald j trump and love 😌,"tf.Tensor(2, shape=(), dtype=int32)"
 fact donald j trump have no answer have unprotect sex porn star pay 130 000 hush money,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump sell lgbtq pride t shirt yet,"tf.Tensor(1, shape=(), dtype=int32)"
 makeup brand shade stain donald trump shirt someon hat brown skin sure do tri hard aquir 😂,"tf.Tensor(2, shape=(), dtype=int32)"
 bunch demon lie peopl father lie satan no way do anyon take oath presid refus serv satan nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(0, shape=(), dtype=int32)"
 washingtonsakapfet destitisyon donald trump demokrat yo ap pare yo pou vote avan f t n el la via,"tf.Tensor(1, shape=(), dtype=int32)"
 no liter russian gru order vladimir putin,"tf.Tensor(1, shape=(), dtype=int32)"
 listen elit peopl donald j trump jr go next presid like not,"tf.Tensor(1, shape=(), dtype=int32)"
 giuliani anne back ukrain do dirti work donald trump,"tf.Tensor(0, shape=(), dtype=int32)"
 donald john trump hadj tell morn pun,"tf.Tensor(1, shape=(), dtype=int32)"
 gigi more donald trump,"tf.Tensor(2, shape=(), dtype=int32)"
 trump orbit traitor rick wilson write roll stone,"tf.Tensor(1, shape=(), dtype=int32)"
 donald tusk make appear gun gestur trump back via,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump didn t tell truth impli feb 10 don t know haven t see report,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump have work live would starv death onli thing know do lie cheat steal work creat civil war peopl have better do someth late,"tf.Tensor(2, shape=(), dtype=int32)"
 vamo segurament un juicio pol tico por violar la confianza p blica y su juramento presidenci se al nanci pelosi,"tf.Tensor(0, shape=(), dtype=int32)"
 rush limbaugh impeach donald trump not break law hate hate via,"tf.Tensor(0, shape=(), dtype=int32)"
 poor lone donald trump mean girl nato have show up useless realli via independ,"tf.Tensor(0, shape=(), dtype=int32)"
 rudi giuliani do ukrain client donald trump face impeach deal kiev,"tf.Tensor(1, shape=(), dtype=int32)"
 more tire republican donald trump,"tf.Tensor(2, shape=(), dtype=int32)"
 trump know tesla entrust john trump secret har free energi donald grow up listen talk thinkin know whole bunch,"tf.Tensor(2, shape=(), dtype=int32)"
 nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(1, shape=(), dtype=int32)"
 er do mean ll hang fall vote clinton stop donald trump move forward do answer one sean,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump isn t tri claim more power tri run countri without interfer democrat crook spi 2016 campaign joe hunter biden receiv money ukrain polit favour hillari clinton murder wit,"tf.Tensor(2, shape=(), dtype=int32)"
 duchess camilla step queen elizabeth meet melania donald trump topbuzz,"tf.Tensor(1, shape=(), dtype=int32)"
 matt gaetz have tramp stamp donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(1, shape=(), dtype=int32)"
 democrat go forward whole garbag donald trump do know do someth moral wrong inde tri ride ukrain presid tri hide didn t would encourag,"tf.Tensor(0, shape=(), dtype=int32)"
 fuck donald trump constant lie,"tf.Tensor(0, shape=(), dtype=int32)"
 traitor among us via 👇,"tf.Tensor(1, shape=(), dtype=int32)"
 make think line think woman can t beat donald trump do everi singl day thank god strong women convict govern right 👑,"tf.Tensor(2, shape=(), dtype=int32)"
 wit razor sharp humor right go traitor among us,"tf.Tensor(2, shape=(), dtype=int32)"
 set up next line democrat have noth know way keep smear campaign go next term presid donald j trump continu presid 🇦 🇺 🇦 🇺 🇺 🇸 👊,"tf.Tensor(1, shape=(), dtype=int32)"
 trump orbit traitor rick wilson write roll stone,"tf.Tensor(1, shape=(), dtype=int32)"
 take oath ungod nanci quit use devout cathol pleas have total hatr great presid donald j trump sad day democrat govern still grow up djt2020 🇺 🇸 👏 💒 😠 🚂,"tf.Tensor(0, shape=(), dtype=int32)"
 nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(1, shape=(), dtype=int32)"
 don t hate donald trump simpli have no respect no regard have not earn way huckster have no busi presid countri well sponsor polit parti lead us down dark road,"tf.Tensor(0, shape=(), dtype=int32)"
 report tri us donald trump messag style want question,"tf.Tensor(1, shape=(), dtype=int32)"
 potus guess would like trump king can forget independ get way learn putin kim jong un buddi,"tf.Tensor(1, shape=(), dtype=int32)"
 stephen colbert discov two word definit describ donald trump smartnew,"tf.Tensor(1, shape=(), dtype=int32)"
 2024 presid donald j trump jr 😜,"tf.Tensor(0, shape=(), dtype=int32)"
 bbc news dotag dotard north korea renew attack donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 peopl post realli weird stuff googl map trump properti,"tf.Tensor(0, shape=(), dtype=int32)"
 nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(1, shape=(), dtype=int32)"
 🇹 🇷 🇺 🇸,"tf.Tensor(1, shape=(), dtype=int32)"
 presid donald trump impeach next name forev,"tf.Tensor(1, shape=(), dtype=int32)"
 terrenc one thing ppl seem miss everi singl time byden not donald trump oppon hasn t nomin yet,"tf.Tensor(0, shape=(), dtype=int32)"
 fuck donald trump,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump fuck bastard,"tf.Tensor(0, shape=(), dtype=int32)"
 nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(1, shape=(), dtype=int32)"
 hey don t use word like quasi up not tri figur mean nooo not quasi im republican do best donald trump voic,"tf.Tensor(2, shape=(), dtype=int32)"
 traitor among us,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump screw one top hous republican apologist via,"tf.Tensor(2, shape=(), dtype=int32)"
 presid donald j trump mr presid pleas pardon biden four sign petit via,"tf.Tensor(1, shape=(), dtype=int32)"
 rasmussen trump approv up 6 point novemb,"tf.Tensor(1, shape=(), dtype=int32)"
 movement replac fail corrupt polit establish new govern control american peopl donald trump octob 13th 2016 wwg1wga qanon digitalsoldi patriotsfight,"tf.Tensor(0, shape=(), dtype=int32)"
 know hat donald trump passion,"tf.Tensor(1, shape=(), dtype=int32)"
 make donald trump look like sophist scientist discov way time travel,"tf.Tensor(1, shape=(), dtype=int32)"
 don t know pussi not world leader talk clear don t see way instead see donald trump homer simpson,"tf.Tensor(2, shape=(), dtype=int32)"
 go chief nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall 🇺 🇸 👇 🦅,"tf.Tensor(1, shape=(), dtype=int32)"
 sure jan ll leav fantasi world tell q hi,"tf.Tensor(2, shape=(), dtype=int32)"
 attorney client privileg,"tf.Tensor(1, shape=(), dtype=int32)"
 cnn don lemon chris cuomo nail ironi world leader mock donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 defend donald trump best presid do crime well best russian compromis presid,"tf.Tensor(2, shape=(), dtype=int32)"
 true patriot have no room racism donald j trump democrat quit play race card patriotsunit unitedwestand maga,"tf.Tensor(2, shape=(), dtype=int32)"
 v sao donald trump mu n l t ch qu c gia h gi o iran c n ch ng c ng n vi t nam hi n nay t sao donald trump kh ng t c ch l t,"tf.Tensor(1, shape=(), dtype=int32)"
 hq peopl need move let get few second jibber jabber justin say late justifi do would have say thing not fault peopl think funni re laugh know donald trump jackass,"tf.Tensor(0, shape=(), dtype=int32)"
 nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(1, shape=(), dtype=int32)"
 clear sign guilti woman total hat us donald trump snap way do prove,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump lie not know princ andrew amid epstein scandal via,"tf.Tensor(0, shape=(), dtype=int32)"
 today republican parti demand fealti donald trump rather core belief principl write via,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump anyth sadder chump think champ topbuzz,"tf.Tensor(1, shape=(), dtype=int32)"
 katyal have wit alexand vindman kurt volker trump ambassador sondland etc not mention rudi giuliani trump admit crime,"tf.Tensor(0, shape=(), dtype=int32)"
 white amen also donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 joe biden take blowtorch donald trump hors crap via,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump report tell wife ivana trump and quot never look day 28 and quot via,"tf.Tensor(1, shape=(), dtype=int32)"
 oh stop schiff 63000000 peopl disagre take go don t have 67 senat vote donald trump still presid take l and move,"tf.Tensor(0, shape=(), dtype=int32)"
 macron think speak trump second languag trump couldn t keep up first languag strang case donald john trump via,"tf.Tensor(2, shape=(), dtype=int32)"
 terrenc 63 million american do shut crook lie dem up sick us not stick togeth do someth someon like donald trump famili have do do much us,"tf.Tensor(0, shape=(), dtype=int32)"
 break nanci pelosi say republican have take oath donald trump amid impeach inquiri town hall,"tf.Tensor(0, shape=(), dtype=int32)"
 have someth common not donald trump support,"tf.Tensor(0, shape=(), dtype=int32)"
 professor turley have anoth polit affili deserv belittl call effort deep state destroy presid donald trump coup cannot see stupid look,"tf.Tensor(0, shape=(), dtype=int32)"
 coher think not core compet donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 yes do know do no matter mani time say don t scar american peopl can t vote way donald trump overwhelm elect 2020 spew hate daili veri scari think,"tf.Tensor(0, shape=(), dtype=int32)"
 trump orbit traitor rick wilson write roll stone,"tf.Tensor(1, shape=(), dtype=int32)"
 child trump concentr camp die flu donald trump refus allow doctor come care child brown nanci pelosi may not hate million us do defeat next novemb glorious,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump coward coward,"tf.Tensor(1, shape=(), dtype=int32)"
 don t blame justin trudeau time world leader make fun donald trump via,"tf.Tensor(2, shape=(), dtype=int32)"
 must say much easier do self portrait do portrait donald trump do love challeng 😊,"tf.Tensor(2, shape=(), dtype=int32)"
 typic ican,"tf.Tensor(0, shape=(), dtype=int32)"
 cuz that democrat do harass bulli and demean peopl didn t vote donald trump appear might have make mistak may not polish like other genuin and truli want make america better american trump demspartyofh,"tf.Tensor(2, shape=(), dtype=int32)"
